ClientID,PreferredClinicID,ClientName,City,State,PostalCode,ClientSince,MarketingOptIn,PreferredContact,AcquisitionChannel,HouseholdIncomeBand
C002214,CL005,Sophia Vilaihong,Alachua,FL,33150,2018-11-01,Yes,SMS,Walk-In,$50K-$74K
C002215,CL008,Grace Torres,Boca Raton,FL,33894,2022-06-08,Yes,SMS,Community Event,<$50K
C002216,CL009,Mason Davis,Lake City,FL,34471,2023-11-27,No,SMS,Social Media,$150K+
C002217,CL005,Nick Lee,Palm Coast,FL,33507,2019-07-10,Yes,Phone,Social Media,$50K-$74K
C002218,CL004,Evelyn Jackson,Lakeland,FL,32191,2021-04-23,Yes,SMS,Google Search,$75K-$99K
C002219,CL005,Ava Smith,Sarasota,FL,33910,2023-01-25,Yes,SMS,Community Event,$100K-$149K
C002220,CL005,Amelia Lee,St. Petersburg,FL,34227,2023-08-21,Yes,SMS,Existing Client,$50K-$74K
C002221,CL005,Audrey King,Lake City,FL,33671,2018-12-13,Yes,SMS,Existing Client,$75K-$99K
C002222,CL009,Megan Rivera,Tallahassee,FL,33370,2023-03-29,Yes,SMS,Existing Client,$75K-$99K
C002223,CL003,Megan King,Ocala,FL,32692,2019-10-30,No,Phone,Walk-In,<$50K
C002224,CL005,Amelia Martinez,Alachua,FL,32725,2018-11-20,Yes,Email,Google Search,$150K+
C002225,CL002,Olivia Thompson,Lakeland,FL,32710,2022-05-28,Yes,Phone,Community Event,$150K+
C002226,CL004,Grace Mitchell,Ocala,FL,32256,2023-07-06,Yes,SMS,Existing Client,$50K-$74K
C002227,CL011,Amanda Wilson,Delray Beach,FL,33304,2018-03-27,No,Email,Walk-In,<$50K
C002228,CL005,Rachel Moore,Sarasota,FL,33563,2019-08-14,No,SMS,Existing Client,$100K-$149K
C002229,CL005,Emma Thompson,Tampa,FL,32684,2022-11-17,Yes,Email,Existing Client,$150K+
C002230,CL007,Jackson White,Gainesville,FL,32389,2019-02-20,Yes,Email,Google Search,$100K-$149K
C002231,CL002,Lauren Sanchez,Tallahassee,FL,33707,2023-05-01,Yes,SMS,Walk-In,$150K+
C002232,CL002,Jack Johnson,Newberry,FL,32746,2023-03-09,Yes,SMS,Existing Client,$75K-$99K
C002233,CL006,Logan Young,Jacksonville,FL,34004,2018-12-28,Yes,SMS,Walk-In,$50K-$74K
C002234,CL010,Mason Martin,Lakeland,FL,33935,2018-04-12,No,SMS,Social Media,$75K-$99K
C002235,CL010,Harper Rodriguez,Pensacola,FL,33592,2018-08-31,No,Email,Referral,$50K-$74K
C002236,CL010,Lauren Ramirez,Ocala,FL,34547,2021-08-03,Yes,SMS,Social Media,<$50K
C002237,CL002,Amelia Hernandez,Tallahassee,FL,32228,2022-02-16,Yes,SMS,Walk-In,$50K-$74K
C002238,CL004,Jason Green,Fort Myers,FL,32470,2020-03-31,No,SMS,Referral,$75K-$99K
C002239,CL010,Charlotte Hall,Fort Myers,FL,34465,2023-11-10,Yes,Phone,Referral,$50K-$74K
C002240,CL002,Logan Garcia,Sarasota,FL,34640,2023-01-26,Yes,Phone,Referral,<$50K
C002241,CL010,Mason Martinez,Gainesville,FL,32654,2019-08-28,Yes,Email,Existing Client,$150K+
C002242,CL004,Amelia Nguyen,Lake City,FL,34611,2020-09-14,No,SMS,Existing Client,$150K+
C002243,CL007,Luna Wright,Sarasota,FL,34895,2023-11-24,No,Phone,Community Event,$100K-$149K
C002244,CL012,Logan Walker,Fort Myers,FL,34258,2019-06-18,Yes,SMS,Community Event,$75K-$99K
C002245,CL002,Daniel Davis,Naples,FL,34031,2018-01-25,Yes,SMS,Google Search,$100K-$149K
C002246,CL007,Amelia Martin,Naples,FL,33201,2022-12-28,No,SMS,Google Search,$50K-$74K
C002247,CL001,Emily Flores,Tallahassee,FL,34337,2018-09-24,Yes,Phone,Existing Client,$150K+
C002248,CL009,Mason Ramirez,Lakeland,FL,32647,2018-08-01,Yes,SMS,Google Search,$150K+
C002249,CL009,David Green,Miami,FL,33517,2018-03-27,No,Email,Google Search,<$50K
C002250,CL011,Noah Walker,Tampa,FL,34887,2022-02-26,Yes,SMS,Google Search,<$50K
C002251,CL010,Olivia Young,Boca Raton,FL,32205,2021-01-16,Yes,Phone,Social Media,$75K-$99K
C002252,CL006,Logan Scott,Ocala,FL,33531,2018-07-09,Yes,Email,Social Media,$100K-$149K
C002253,CL001,Noah Martinez,Newberry,FL,32383,2021-07-22,No,SMS,Community Event,$50K-$74K
C002254,CL010,Logan Johnson,Jacksonville,FL,33681,2022-10-20,Yes,SMS,Referral,$100K-$149K
C002255,CL010,Mateo White,Tallahassee,FL,34544,2020-08-28,Yes,Email,Google Search,$150K+
C002256,CL006,Lauren Gonzalez,Sarasota,FL,33038,2018-02-27,Yes,Phone,Existing Client,$150K+
C002257,CL005,Amanda Sanchez,Naples,FL,33679,2020-02-06,No,SMS,Existing Client,<$50K
C002258,CL001,Lauren Young,Delray Beach,FL,34438,2019-02-25,Yes,SMS,Walk-In,$150K+
C002259,CL005,Logan Hernandez,Sarasota,FL,34434,2018-12-18,Yes,Phone,Social Media,$150K+
C002260,CL003,Noah Clark,Gainesville,FL,32703,2022-05-21,No,Phone,Google Search,$100K-$149K
C002261,CL003,Camila Gonzalez,Alachua,FL,34362,2018-02-28,Yes,Email,Community Event,$75K-$99K
C002262,CL011,Evelyn Campbell,Orlando,FL,32364,2022-09-19,Yes,SMS,Walk-In,$100K-$149K
C002263,CL008,Henry Taylor,Jacksonville,FL,33170,2020-06-11,Yes,SMS,Existing Client,$50K-$74K
C002264,CL002,Harper Nelson,Tampa,FL,33542,2019-03-27,No,SMS,Google Search,$50K-$74K
C002265,CL011,Noah Perez,Orlando,FL,32254,2019-09-13,Yes,Phone,Referral,$50K-$74K
C002266,CL011,Jessica Nguyen,Palm Coast,FL,32859,2018-10-27,No,SMS,Walk-In,$75K-$99K
C002267,CL008,Michael Thomas,Boca Raton,FL,32978,2020-03-11,Yes,SMS,Social Media,$150K+
C002268,CL001,Sofia Roberts,Naples,FL,32175,2023-08-29,Yes,Email,Google Search,$150K+
C002269,CL006,Benjamin Thompson,Ocala,FL,34600,2018-11-03,Yes,Email,Referral,<$50K
C002270,CL003,Camila Perez,Lake City,FL,32005,2021-11-03,Yes,SMS,Google Search,$150K+
C002271,CL010,Liam Johnson,Naples,FL,34008,2022-11-12,No,SMS,Community Event,$75K-$99K
C002272,CL001,Ashley Johnson,Jacksonville,FL,34984,2021-04-26,No,Phone,Existing Client,$50K-$74K
C002273,CL010,Evelyn Johnson,Ocala,FL,33051,2018-05-27,No,SMS,Google Search,$50K-$74K
C002274,CL003,Ryan Roberts,Sarasota,FL,33507,2019-02-11,Yes,SMS,Social Media,$150K+
C002275,CL003,Emily King,Alachua,FL,33738,2018-01-02,Yes,Phone,Community Event,$100K-$149K
C002276,CL007,Ryan Brown,St. Petersburg,FL,33636,2020-09-24,Yes,Phone,Existing Client,$100K-$149K
C002277,CL007,Daniel Walker,Orlando,FL,32197,2022-03-27,Yes,Email,Google Search,$75K-$99K
C002278,CL005,Jack Perez,Gainesville,FL,32817,2020-05-13,No,Email,Community Event,$150K+
C002279,CL009,Jack Sanchez,Delray Beach,FL,32855,2021-11-08,Yes,Phone,Google Search,$150K+
C002280,CL004,Kevin Harris,Lake City,FL,32979,2018-11-19,Yes,SMS,Referral,$150K+
C002281,CL003,Sofia Nguyen,Fort Myers,FL,32235,2020-01-14,No,SMS,Existing Client,<$50K
C002282,CL003,Ella Roberts,Jacksonville,FL,34619,2023-05-02,No,Email,Walk-In,$100K-$149K
C002283,CL009,Elijah Walker,Alachua,FL,32132,2020-07-30,Yes,SMS,Social Media,$100K-$149K
C002284,CL001,Mateo Nelson,Alachua,FL,32579,2023-08-21,Yes,Email,Referral,$150K+
C002285,CL007,Amanda Garcia,Boca Raton,FL,34019,2021-08-29,No,SMS,Social Media,$50K-$74K
C002286,CL005,Megan Wright,Pensacola,FL,34678,2021-01-16,Yes,SMS,Social Media,$150K+
C002287,CL010,Benjamin King,Newberry,FL,34523,2020-11-13,Yes,SMS,Referral,$100K-$149K
C002288,CL012,Ethan Lee,Sarasota,FL,32561,2022-10-22,Yes,Email,Social Media,$100K-$149K
C002289,CL012,Luna Young,Naples,FL,32306,2019-08-24,No,Email,Community Event,<$50K
C002290,CL010,Evelyn Williams,Tampa,FL,33503,2023-04-07,Yes,Phone,Social Media,$75K-$99K
C002291,CL006,Nick Garcia,St. Petersburg,FL,34299,2019-07-06,No,Phone,Google Search,$50K-$74K
C002292,CL008,Lauren Williams,Lakeland,FL,32464,2019-09-06,Yes,SMS,Referral,$150K+
C002293,CL003,Isabella Harris,Fort Myers,FL,32537,2022-12-19,No,Email,Walk-In,<$50K
C002294,CL012,Luna Lopez,Fort Myers,FL,34029,2021-02-16,Yes,SMS,Social Media,<$50K
C002295,CL003,Camila Martin,Fort Myers,FL,33791,2018-10-27,Yes,SMS,Social Media,<$50K
C002296,CL003,Ryan Anderson,Palm Coast,FL,34661,2019-04-10,No,Phone,Walk-In,$75K-$99K
C002297,CL002,Evelyn Rodriguez,Sarasota,FL,34926,2023-10-12,No,Email,Walk-In,$150K+
C002298,CL008,Harper Brown,Fort Myers,FL,34777,2019-08-17,No,Phone,Social Media,$75K-$99K
C002299,CL010,Mason Campbell,Gainesville,FL,34081,2020-09-03,Yes,SMS,Social Media,$75K-$99K
C002300,CL010,Luna Walker,Ocala,FL,32068,2018-11-21,No,Email,Google Search,$50K-$74K
C002301,CL001,Isabella Allen,Tallahassee,FL,32402,2021-08-16,Yes,SMS,Existing Client,$75K-$99K
C002302,CL007,Amanda Jones,Tallahassee,FL,34389,2018-01-04,No,SMS,Social Media,$75K-$99K
C002303,CL010,Lucas King,St. Petersburg,FL,32524,2023-12-08,Yes,Phone,Google Search,$150K+
C002304,CL004,Rachel Allen,St. Petersburg,FL,34157,2022-04-08,Yes,SMS,Referral,$150K+
C002305,CL005,Rachel Miller,Delray Beach,FL,32884,2021-08-06,No,Phone,Referral,<$50K
C002306,CL001,Megan Thompson,Newberry,FL,33240,2018-05-26,Yes,SMS,Referral,$50K-$74K
C002307,CL002,Daniel Mitchell,Sarasota,FL,33719,2018-09-15,Yes,Email,Referral,$50K-$74K
C002308,CL010,Ethan Harris,Newberry,FL,34679,2023-08-23,Yes,Phone,Walk-In,$50K-$74K
C002309,CL008,Camila Davis,Newberry,FL,33985,2018-05-15,Yes,Email,Google Search,<$50K
C002310,CL006,Isabella Wright,Sarasota,FL,33282,2023-12-17,No,SMS,Walk-In,$100K-$149K
C002311,CL009,Lucas Perez,Jacksonville,FL,32458,2021-07-30,Yes,Email,Google Search,$100K-$149K
C002312,CL004,Mason Brown,Pensacola,FL,32848,2020-02-10,Yes,SMS,Social Media,$50K-$74K
C002313,CL005,Megan Allen,Delray Beach,FL,33018,2019-07-21,Yes,Phone,Existing Client,$100K-$149K
C002314,CL002,Chloe Harris,Fort Myers,FL,33820,2023-08-08,No,SMS,Existing Client,$150K+
C002315,CL009,Mia Adams,St. Petersburg,FL,32711,2022-02-04,Yes,Email,Existing Client,$75K-$99K
C002316,CL006,Mateo Davis,Lakeland,FL,32854,2018-04-24,No,SMS,Referral,$50K-$74K
C002317,CL008,Olivia Hill,Newberry,FL,32986,2021-12-22,Yes,SMS,Social Media,$150K+
C002318,CL009,Amelia Nguyen,Fort Myers,FL,33624,2022-10-14,Yes,Phone,Community Event,$50K-$74K
C002319,CL011,Elijah Nguyen,Pensacola,FL,32620,2018-06-20,No,Email,Existing Client,$75K-$99K
C002320,CL011,Lucas Carter,Gainesville,FL,32459,2022-12-12,Yes,Phone,Referral,$50K-$74K
C002321,CL010,Evelyn Allen,Naples,FL,34282,2021-06-21,Yes,Email,Social Media,$75K-$99K
C002322,CL003,Daniel Hall,Lakeland,FL,32004,2019-03-29,No,Email,Social Media,$50K-$74K
C002323,CL002,Jack Robinson,Delray Beach,FL,33065,2021-10-30,Yes,SMS,Community Event,<$50K
C002324,CL006,Evelyn Green,Lake City,FL,32503,2021-09-25,Yes,Email,Existing Client,$150K+
C002325,CL003,Jackson Thompson,Lake City,FL,33485,2019-10-29,No,SMS,Google Search,$150K+
C002326,CL011,Emily Davis,Ocala,FL,34660,2020-10-09,No,Email,Google Search,$100K-$149K
C002327,CL001,Jackson Miller,Sarasota,FL,33574,2021-06-16,Yes,Email,Social Media,$75K-$99K
C002328,CL012,Audrey Allen,Lake City,FL,32433,2023-03-23,Yes,SMS,Social Media,$75K-$99K
C002329,CL001,Mia Scott,Palm Coast,FL,34630,2021-06-06,Yes,SMS,Existing Client,$150K+
C002330,CL005,Henry Hill,Palm Coast,FL,33573,2019-07-23,Yes,SMS,Community Event,$100K-$149K
C002331,CL006,Lauren Robinson,Jacksonville,FL,34293,2020-12-20,Yes,SMS,Google Search,$75K-$99K
C002332,CL004,Sarah Hill,Alachua,FL,33221,2018-05-25,Yes,Email,Existing Client,$50K-$74K
C002333,CL011,Rachel Walker,Boca Raton,FL,32166,2021-06-05,Yes,SMS,Social Media,$150K+
C002334,CL012,Isabella Moore,Gainesville,FL,33639,2019-11-17,Yes,SMS,Social Media,$75K-$99K
C002335,CL009,Chloe Lee,Gainesville,FL,34635,2022-03-21,Yes,Phone,Existing Client,$100K-$149K
C002336,CL006,Robert Garcia,Ocala,FL,33654,2020-09-18,Yes,Email,Walk-In,<$50K
C002337,CL004,Grace Mitchell,Fort Myers,FL,33343,2023-06-25,Yes,SMS,Referral,$75K-$99K
C002338,CL011,Daniel Williams,St. Petersburg,FL,34965,2021-08-03,Yes,SMS,Community Event,<$50K
C002339,CL007,Sophia Roberts,Ocala,FL,33933,2022-07-20,Yes,SMS,Community Event,$100K-$149K
C002340,CL006,Daniel Clark,Tallahassee,FL,34773,2021-11-24,Yes,Email,Google Search,$75K-$99K
C002341,CL012,Ava King,Clearwater,FL,34010,2020-05-11,Yes,Email,Google Search,$50K-$74K
C002342,CL006,Mason Hall,Newberry,FL,33080,2020-02-18,Yes,Email,Walk-In,$75K-$99K
C002343,CL009,Olivia Torres,Miami,FL,33004,2019-04-11,No,SMS,Social Media,<$50K
C002344,CL012,Jackson Martinez,Miami,FL,33946,2020-06-13,Yes,SMS,Google Search,<$50K
C002345,CL006,Sophia Ramirez,Lakeland,FL,33639,2018-09-06,Yes,Phone,Walk-In,$100K-$149K
C002346,CL004,Lauren Martin,Alachua,FL,32385,2019-05-05,Yes,Email,Community Event,$75K-$99K
C002347,CL006,David Green,Boca Raton,FL,34304,2018-06-10,Yes,SMS,Existing Client,$50K-$74K
C002348,CL008,Lucas Brown,Fort Myers,FL,34597,2018-04-08,No,Email,Google Search,$150K+
C002349,CL011,Ethan Rodriguez,Palm Coast,FL,32126,2023-12-18,Yes,Phone,Social Media,$100K-$149K
C002350,CL004,Megan Davis,Tampa,FL,34540,2020-06-24,No,Email,Existing Client,<$50K
C002351,CL007,Liam Gonzalez,Fort Myers,FL,33822,2020-01-10,No,SMS,Referral,$75K-$99K
C002352,CL009,Charlotte Anderson,Lake City,FL,33005,2020-12-15,Yes,SMS,Existing Client,<$50K
C002353,CL002,Jason Ramirez,Pensacola,FL,34207,2021-06-22,Yes,Email,Referral,$150K+
C002354,CL007,Sarah White,Tampa,FL,34512,2023-08-21,Yes,SMS,Community Event,$75K-$99K
C002355,CL005,Benjamin Garcia,Jacksonville,FL,34920,2022-11-08,Yes,SMS,Existing Client,<$50K
C002356,CL004,Charlotte Allen,Delray Beach,FL,32560,2018-01-08,Yes,SMS,Referral,$75K-$99K
C002357,CL007,Henry Roberts,Palm Coast,FL,33190,2023-04-11,No,Phone,Existing Client,<$50K
C002358,CL001,Jessica Nelson,Gainesville,FL,32489,2019-06-18,No,SMS,Community Event,$150K+
C002359,CL003,Benjamin Young,Clearwater,FL,32336,2019-03-01,No,SMS,Google Search,$50K-$74K
C002360,CL002,Megan Perez,Orlando,FL,33331,2022-08-27,No,SMS,Community Event,$150K+
C002361,CL003,Lauren Wilson,Jacksonville,FL,34494,2022-04-13,Yes,SMS,Social Media,$150K+
C002362,CL007,Harper Green,Tallahassee,FL,34763,2022-07-30,Yes,Phone,Community Event,$150K+
C002363,CL006,Ella Garcia,Palm Coast,FL,32081,2019-10-28,Yes,SMS,Google Search,<$50K
C002364,CL011,Jessica Nelson,Ocala,FL,32230,2021-10-17,Yes,Phone,Community Event,$50K-$74K
C002365,CL005,James Hill,Tampa,FL,34035,2021-02-04,Yes,SMS,Google Search,$75K-$99K
C002366,CL007,Rachel Anderson,Tallahassee,FL,33050,2019-06-11,No,Email,Existing Client,$50K-$74K
C002367,CL010,Mason Roberts,Sarasota,FL,34546,2018-01-10,Yes,Phone,Referral,$50K-$74K
C002368,CL003,Rachel Flores,Lake City,FL,33097,2019-07-07,Yes,Phone,Community Event,$50K-$74K
C002369,CL010,Lucas King,Tallahassee,FL,32148,2023-12-10,Yes,SMS,Referral,$100K-$149K
C002370,CL009,Michael Garcia,Gainesville,FL,32955,2020-03-31,No,Email,Google Search,$150K+
C002371,CL007,David Lopez,Jacksonville,FL,34051,2018-06-17,No,SMS,Community Event,$50K-$74K
C002372,CL007,Camila Ramirez,Ocala,FL,33981,2019-11-12,Yes,Phone,Existing Client,$50K-$74K
C002373,CL004,Sophia Taylor,Pensacola,FL,34031,2023-03-04,Yes,SMS,Community Event,$50K-$74K
C002374,CL010,Megan Anderson,Palm Coast,FL,33173,2023-05-26,Yes,SMS,Social Media,$75K-$99K
C002375,CL007,Sophia Scott,Palm Coast,FL,32164,2021-07-27,No,Email,Community Event,<$50K
C002376,CL004,Ethan Jones,Pensacola,FL,33429,2022-06-04,Yes,Phone,Google Search,$50K-$74K
C002377,CL002,Benjamin Martinez,Boca Raton,FL,33717,2019-07-21,No,Email,Referral,$150K+
C002378,CL003,Mason Lewis,Alachua,FL,34706,2020-11-09,Yes,Email,Google Search,$100K-$149K
C002379,CL009,Chloe Hall,Clearwater,FL,32661,2022-12-22,No,Email,Social Media,$50K-$74K
C002380,CL003,Charlotte Hall,Pensacola,FL,32773,2019-05-28,Yes,SMS,Google Search,$50K-$74K
C002381,CL002,Ella Wilson,Lakeland,FL,34726,2019-10-26,Yes,SMS,Existing Client,$50K-$74K
C002382,CL009,Rachel Sanchez,Fort Myers,FL,34159,2021-07-24,No,SMS,Google Search,$50K-$74K
C002383,CL002,Ashley Moore,Tallahassee,FL,34290,2021-05-07,Yes,Email,Referral,$50K-$74K
C002384,CL002,Camila Allen,Tallahassee,FL,34270,2023-01-12,Yes,SMS,Walk-In,$100K-$149K
C002385,CL011,Ashley Hernandez,Lakeland,FL,34632,2019-06-02,Yes,Email,Referral,<$50K
C002386,CL009,Mateo Nelson,Fort Myers,FL,32291,2019-02-07,Yes,SMS,Referral,$75K-$99K
C002387,CL009,Chloe Johnson,Clearwater,FL,32561,2023-05-04,Yes,SMS,Existing Client,$75K-$99K
C002388,CL006,Harper Hall,Newberry,FL,34165,2021-05-24,Yes,Phone,Social Media,<$50K
C002389,CL009,Nick Moore,Boca Raton,FL,32697,2018-01-24,Yes,SMS,Existing Client,<$50K
C002390,CL009,Sofia Roberts,Jacksonville,FL,34512,2019-12-23,Yes,Phone,Existing Client,<$50K
C002391,CL009,Ashley Allen,Ocala,FL,34784,2019-11-08,Yes,SMS,Google Search,$100K-$149K
C002392,CL009,Ryan Martin,Lakeland,FL,33224,2018-01-18,No,SMS,Google Search,<$50K
C002393,CL007,Ava Rivera,Sarasota,FL,32052,2022-04-22,Yes,Email,Community Event,$100K-$149K
C002394,CL010,Mateo Brown,Newberry,FL,32648,2019-04-04,Yes,SMS,Walk-In,<$50K
C002395,CL005,Olivia Martinez,Alachua,FL,32317,2021-12-18,Yes,Email,Existing Client,$100K-$149K
C002396,CL002,James Davis,Fort Myers,FL,32746,2022-07-15,Yes,SMS,Social Media,<$50K
C002397,CL010,Lauren Baker,Fort Myers,FL,34363,2023-06-08,No,SMS,Walk-In,$75K-$99K
C002398,CL011,Audrey Walker,Lake City,FL,32328,2018-06-19,Yes,Phone,Google Search,$100K-$149K
C002399,CL004,Amanda Johnson,Newberry,FL,33914,2020-02-17,Yes,Phone,Community Event,<$50K
C002400,CL007,Daniel Hall,Jacksonville,FL,33846,2020-06-05,No,Phone,Community Event,$100K-$149K
C002401,CL012,Amanda Clark,Naples,FL,33664,2022-04-24,Yes,Phone,Social Media,$100K-$149K
C002402,CL011,Jessica Garcia,Newberry,FL,32010,2019-01-12,Yes,SMS,Community Event,<$50K
C002403,CL007,Emily White,Miami,FL,33560,2021-08-12,Yes,Email,Walk-In,<$50K
C002404,CL004,Robert Mitchell,Tallahassee,FL,32054,2018-11-14,Yes,SMS,Google Search,$75K-$99K
C002405,CL006,Robert Vilaihong,Naples,FL,34342,2021-01-27,No,Email,Community Event,$150K+
C002406,CL004,Liam Mitchell,Delray Beach,FL,32228,2020-07-13,Yes,Email,Social Media,$150K+
C002407,CL011,Audrey Hill,Naples,FL,34383,2020-11-16,No,SMS,Community Event,$50K-$74K
C002408,CL005,Robert Robinson,Ocala,FL,34006,2023-05-12,Yes,SMS,Walk-In,$75K-$99K
C002409,CL009,Sophia Hill,Alachua,FL,32701,2020-10-03,Yes,SMS,Community Event,$50K-$74K
C002410,CL010,Rachel Hall,Tampa,FL,34715,2019-01-21,No,Phone,Social Media,$100K-$149K
C002411,CL009,Luna Martin,Fort Myers,FL,34736,2020-06-28,No,SMS,Existing Client,<$50K
C002412,CL008,Sofia Miller,Lake City,FL,34080,2021-07-23,Yes,Email,Walk-In,$50K-$74K
C002413,CL005,Logan Moore,Naples,FL,34767,2021-11-01,No,SMS,Existing Client,<$50K
C002414,CL002,Henry Hill,Clearwater,FL,32523,2019-08-18,Yes,SMS,Social Media,$100K-$149K
C002415,CL007,Isabella Vilaihong,Lakeland,FL,33609,2019-01-08,No,Email,Social Media,$150K+
C002416,CL010,Ava Jackson,Clearwater,FL,33408,2018-01-20,Yes,SMS,Referral,$50K-$74K
C002417,CL001,Mason Gonzalez,Tampa,FL,34240,2018-04-24,Yes,SMS,Social Media,<$50K
C002418,CL007,Henry Harris,Gainesville,FL,33284,2021-01-17,No,SMS,Referral,<$50K
C002419,CL001,Noah Moore,Alachua,FL,33186,2019-01-12,Yes,Email,Social Media,$50K-$74K
C002420,CL006,Jason Hernandez,Sarasota,FL,32178,2023-09-27,Yes,Phone,Google Search,$50K-$74K
C002421,CL006,Emily Wilson,Miami,FL,34403,2019-12-31,Yes,Email,Walk-In,$100K-$149K
C002422,CL008,Elijah Williams,Fort Myers,FL,33000,2018-11-14,Yes,SMS,Referral,$50K-$74K
C002423,CL011,Robert Young,Lake City,FL,33723,2018-11-19,Yes,SMS,Existing Client,<$50K
C002424,CL006,Jessica Sanchez,Newberry,FL,34286,2019-04-07,Yes,Phone,Referral,$100K-$149K
C002425,CL004,Emily Roberts,Newberry,FL,34598,2018-01-13,Yes,Email,Walk-In,$100K-$149K
C002426,CL008,Camila Mitchell,Lake City,FL,33261,2023-01-17,No,SMS,Existing Client,$75K-$99K
C002427,CL007,Luna Hill,Orlando,FL,32287,2018-04-11,Yes,Email,Walk-In,$75K-$99K
C002428,CL006,Mia White,Ocala,FL,34567,2023-02-22,No,SMS,Walk-In,$50K-$74K
C002429,CL006,Ryan Nguyen,Newberry,FL,33533,2020-07-01,Yes,SMS,Community Event,$75K-$99K
C002430,CL006,Kevin Smith,Sarasota,FL,33825,2022-12-21,No,Email,Google Search,$100K-$149K
C002431,CL001,Jackson Torres,St. Petersburg,FL,33953,2021-09-28,No,Email,Walk-In,$75K-$99K
C002432,CL003,Nick Green,Ocala,FL,34574,2018-10-07,Yes,SMS,Social Media,$150K+
C002433,CL009,David Mitchell,Ocala,FL,32481,2018-02-18,No,SMS,Community Event,$100K-$149K
C002434,CL003,Henry Baker,Lake City,FL,32771,2018-01-09,No,Email,Social Media,$75K-$99K
C002435,CL008,Ryan King,Palm Coast,FL,34401,2020-10-10,Yes,Email,Existing Client,$75K-$99K
C002436,CL010,Daniel Torres,Palm Coast,FL,32840,2019-12-03,Yes,Phone,Google Search,<$50K
C002437,CL009,Isabella Davis,Orlando,FL,32057,2018-04-10,Yes,SMS,Referral,$150K+
C002438,CL002,Elijah Jackson,Jacksonville,FL,33532,2022-11-13,Yes,SMS,Community Event,$100K-$149K
C002439,CL002,Mateo Nelson,Orlando,FL,34096,2018-11-22,Yes,Phone,Existing Client,$150K+
C002440,CL004,Jackson Roberts,Alachua,FL,33196,2023-10-17,No,SMS,Community Event,$150K+
C002441,CL005,Audrey Robinson,Lake City,FL,33625,2018-02-28,Yes,SMS,Walk-In,$100K-$149K
C002442,CL010,Mia Williams,Fort Myers,FL,32284,2021-09-22,Yes,Phone,Referral,$75K-$99K
C002443,CL005,Sofia Harris,Alachua,FL,34248,2020-09-18,Yes,Email,Walk-In,$50K-$74K
C002444,CL002,Sarah Wright,Fort Myers,FL,33161,2022-07-03,Yes,Phone,Community Event,<$50K
C002445,CL010,Charlotte Lewis,Tampa,FL,32350,2022-12-07,Yes,Phone,Social Media,$150K+
C002446,CL002,Ava Garcia,Sarasota,FL,33017,2019-01-07,Yes,SMS,Existing Client,$75K-$99K
C002447,CL009,Jackson Moore,Boca Raton,FL,34296,2022-01-02,Yes,SMS,Walk-In,$50K-$74K
C002448,CL007,Sofia Anderson,Boca Raton,FL,32897,2022-02-12,No,SMS,Google Search,<$50K
C002449,CL011,Mason Thompson,Tampa,FL,33726,2018-09-16,No,SMS,Community Event,$50K-$74K
C002450,CL007,Chloe Johnson,Pensacola,FL,32755,2023-09-08,Yes,Phone,Community Event,$100K-$149K
C002451,CL004,Noah Miller,Tampa,FL,33880,2021-07-14,Yes,Phone,Community Event,$100K-$149K
C002452,CL005,Mateo Allen,Orlando,FL,34710,2018-11-28,Yes,Phone,Community Event,<$50K
C002453,CL002,David Lewis,Tallahassee,FL,34394,2023-04-10,Yes,SMS,Walk-In,$75K-$99K
C002454,CL003,Jessica Hall,Miami,FL,32929,2020-09-26,No,SMS,Existing Client,<$50K
C002455,CL003,Lauren Sanchez,Delray Beach,FL,33641,2021-02-02,No,SMS,Social Media,$75K-$99K
C002456,CL002,Olivia Moore,Palm Coast,FL,33810,2022-03-03,No,SMS,Social Media,$75K-$99K
C002457,CL003,Harper Torres,Tampa,FL,34764,2022-03-29,Yes,Phone,Social Media,$150K+
C002458,CL003,Benjamin Miller,Tampa,FL,34522,2023-10-04,Yes,SMS,Google Search,$150K+
C002459,CL007,Evelyn Lewis,St. Petersburg,FL,32797,2020-05-31,Yes,Phone,Community Event,$50K-$74K
C002460,CL010,Lauren Nelson,Tallahassee,FL,32067,2023-01-04,Yes,Phone,Google Search,<$50K
C002461,CL011,Sofia Flores,Delray Beach,FL,34266,2019-10-16,No,SMS,Google Search,$150K+
C002462,CL009,Jason Garcia,St. Petersburg,FL,34015,2023-10-06,No,Email,Community Event,<$50K
C002463,CL002,Lauren Green,Tallahassee,FL,32966,2021-07-28,Yes,Email,Community Event,$50K-$74K
